Gene	mat_SRR396678	pat_SRR396678	pat_SRR396679	mat_SRR396679
GRMZM2G074229	1	0	0	0
GRMZM2G074236	6	1	2	0
GRMZM2G074238	1	0	1	0
GRMZM2G074241	64	34	16	47
GRMZM2G074252	18	6	7	7
GRMZM2G074254	51	39	6	23
GRMZM2G074262	7	4	1	4
GRMZM2G074270	5	13	5	13
GRMZM2G074278	246	142	139	82
GRMZM2G074282	170	118	48	86
GRMZM2G074317	21	5	7	7
GRMZM2G074323	1	1	0	0
GRMZM2G074351	113	51	23	67
GRMZM2G074373	233	88	74	128
GRMZM2G074377	124	86	47	113
GRMZM2G074381	9	5	4	12
GRMZM2G074386	22	2	6	2
GRMZM2G074401	102	88	64	77
GRMZM2G074404	667	226	198	371
GRMZM2G074414	87	197	25	218
GRMZM2G074423	131	74	36	54
GRMZM2G074427	18	52	31	58
GRMZM2G074436	489	151	129	147
GRMZM2G074454	124	51	42	80
GRMZM2G074462	275	24	110	28
GRMZM2G074466	243	171	82	187
GRMZM2G074479	299	251	99	179
GRMZM2G074489	14	13	13	14
GRMZM2G074496	6	0	2	0
GRMZM2G074514	86	88	23	76
GRMZM2G074517	159	127	154	356
GRMZM2G074530	160	64	32	46
GRMZM2G074531	711	275	179	236
GRMZM2G074549	768	1242	273	1297
GRMZM2G074567	1214	141	302	104
GRMZM2G074572	83	49	29	59
GRMZM2G074585	1	0	0	0
GRMZM2G074589	70	33	17	40
GRMZM2G074604	3	0	1	1
GRMZM2G074611	10	5	2	13
GRMZM2G074634	507	207	139	194
GRMZM2G074672	144	62	16	28
GRMZM2G074687	174	26	41	26
GRMZM2G074689	108	48	23	30
GRMZM2G074718	225	36	63	46
GRMZM2G074742	8	6	1	6
GRMZM2G074754	0	3	0	5
GRMZM2G074759	768	111	351	197
GRMZM2G074787	852	674	382	807
GRMZM2G074790	475	461	143	375
GRMZM2G074792	40	20	13	68
GRMZM2G074804	111	122	49	164
GRMZM2G074805	803	356	275	427
GRMZM2G074818	3	3	0	0
GRMZM2G074850	183	179	69	273
GRMZM2G074857	119	70	60	89
GRMZM2G074863	3	0	0	2
GRMZM2G074898	2671	1481	1253	2179
GRMZM2G074899	3	2	0	5
GRMZM2G074914	1	4	0	1
GRMZM2G074946	2	0	0	0
GRMZM2G074956	3	6	0	11
GRMZM2G074957	57	23	34	53
GRMZM2G075002	1	3	0	1
GRMZM2G075003	965	161	214	179
GRMZM2G075018	1	0	0	0
GRMZM2G075023	76	30	46	18
GRMZM2G075027	110	57	30	58
GRMZM2G075039	20	12	4	11
GRMZM2G075051	13	2	2	11
GRMZM2G075077	6	2	3	3
GRMZM2G075104	23	75	23	15
GRMZM2G075122	21	15	6	8
GRMZM2G075132	51	17	17	19
GRMZM2G075140	1	0	0	0
GRMZM2G075145	23	13	2	27
GRMZM2G075150	244	96	87	116
GRMZM2G075153	277	193	96	255
GRMZM2G075158	22	12	8	6
GRMZM2G075227	153	54	58	90
GRMZM2G075229	3	1	0	0
GRMZM2G075244	3	5	8	15
GRMZM2G075245	21	13	10	50
GRMZM2G075250	168	194	84	139
GRMZM2G075255	102	36	22	30
GRMZM2G075260	25	17	10	21
GRMZM2G075262	10	0	0	1
GRMZM2G075265	124	74	29	43
GRMZM2G075315	2	0	0	0
GRMZM2G075320	2	2	0	1
GRMZM2G075333	6	0	0	1
GRMZM2G075368	8	11	7	23
GRMZM2G075372	35	4	2	2
GRMZM2G075387	0	6	0	6
GRMZM2G075408	27	50	10	46
GRMZM2G075431	0	9	0	2
GRMZM2G075461	3	2	2	6
GRMZM2G075485	317	255	78	163
GRMZM2G075488	140	51	31	39
GRMZM2G075489	22	15	2	16
GRMZM2G075492	1	0	1	0
GRMZM2G075496	214	80	116	142
GRMZM2G075502	5	1	0	6
GRMZM2G075505	290	80	70	76
GRMZM2G075513	9	6	5	14
GRMZM2G075517	2	0	0	0
GRMZM2G075551	235	116	69	144
GRMZM2G075562	31	6	9	8
GRMZM2G075563	4	2	269	328
GRMZM2G075594	19	1	1	2
GRMZM2G075619	46	70	22	83
GRMZM2G075630	515	209	196	409
GRMZM2G075651	39	5	17	12
GRMZM2G075655	926	219	561	342
GRMZM2G075676	5	12	2	5
GRMZM2G075683	3	3	2	4
GRMZM2G075701	240	34	102	80
GRMZM2G075719	180	72	39	61
GRMZM2G075744	320	172	110	196
GRMZM2G075775	16	2	1	2
GRMZM2G075782	2	0	0	0
GRMZM2G075784	2	0	0	0
GRMZM2G075794	8	5	7	45
GRMZM2G075796	107	62	31	83
GRMZM2G075828	2	1	0	11
GRMZM2G075844	351	184	142	377
GRMZM2G075851	32	64	23	61
GRMZM2G075884	1	0	0	0
GRMZM2G075900	63	33	19	35
GRMZM2G075901	17	8	14	25
GRMZM2G075921	8	8	0	0
GRMZM2G075942	0	1	0	1
GRMZM2G075943	2	0	1	0
GRMZM2G075956	150	68	45	54
GRMZM2G075974	8	8	129	172
GRMZM2G075978	132	76	38	95
GRMZM2G075988	25	7	17	44
GRMZM2G075992	24	19	10	39
GRMZM2G076006	442	215	154	280
GRMZM2G076017	90	63	38	16
GRMZM2G076029	12	0	4	6
GRMZM2G076034	5	1	1	1
GRMZM2G076049	7	2	0	0
GRMZM2G076062	4971	1915	1397	1844
GRMZM2G076064	0	1	0	0
GRMZM2G076075	25	21	13	22
GRMZM2G076087	410	206	122	228
GRMZM2G076104	146	25	37	58
GRMZM2G076152	270	55	60	102
GRMZM2G076204	35	250	25	282
GRMZM2G076212	2	0	0	0
GRMZM2G076225	9	4	0	14
GRMZM2G076239	3660	306	766	232
GRMZM2G076257	61	26	21	35
GRMZM2G076276	86	54	22	41
GRMZM2G076279	111	84	50	110
GRMZM2G076303	81	56	29	44
GRMZM2G076307	0	1	0	1
GRMZM2G076313	7	0	6	0
GRMZM2G076329	150	75	40	50
GRMZM2G076343	7	3	1	2
GRMZM2G076345	140	31	55	49
GRMZM2G076348	46	54	28	126
GRMZM2G076351	41	15	13	22
GRMZM2G076370	2	1	1	0
GRMZM2G076387	43	17	16	21
GRMZM2G076394	3	10	0	8
GRMZM2G076399	374	199	157	203
GRMZM2G076410	0	1	0	4
GRMZM2G076415	97	27	28	30
GRMZM2G076423	2	0	0	0
GRMZM2G076435	1	0	0	0
GRMZM2G076450	107	40	34	56
GRMZM2G076468	19	8	10	15
GRMZM2G076484	348	235	89	233
GRMZM2G076524	418	190	90	167
GRMZM2G076526	8	12	0	12
GRMZM2G076539	2767	1362	812	1448
GRMZM2G076542	61	41	15	30
GRMZM2G076544	1436	618	544	670
GRMZM2G076584	316	91	158	206
GRMZM2G076597	675	379	270	513
GRMZM2G076613	9	0	0	0
GRMZM2G076617	54	17	15	23
GRMZM2G076630	8	1	1	3
GRMZM2G076636	20	7	7	15
GRMZM2G076657	5	1	0	0
GRMZM2G076665	1	0	2	0
GRMZM2G076676	685	350	356	678
GRMZM2G076688	247	76	104	99
GRMZM2G076723	4	3	2	5
GRMZM2G076802	85	31	27	41
GRMZM2G076826	513	136	147	145
GRMZM2G076868	1	1	0	0
GRMZM2G076885	10	3	8	17
GRMZM2G076896	1	0	0	0
GRMZM2G076936	1	0	0	0
GRMZM2G076950	88	35	30	66
GRMZM2G076972	293	132	79	86
GRMZM2G076981	4	1	0	0
GRMZM2G076989	1	0	0	1
GRMZM2G077002	16	19	9	6
GRMZM2G077034	1247	144	290	354
GRMZM2G077036	253	97	82	203
GRMZM2G077040	9	2	12	15
GRMZM2G077069	14	0	10	0
GRMZM2G077079	54	16	20	32
GRMZM2G077088	61	51	25	38
GRMZM2G077114	23	3	4	6
GRMZM2G077124	0	1	1	1
GRMZM2G077125	187	55	68	97
GRMZM2G077127	8	2	5	6
GRMZM2G077131	400	106	156	125
GRMZM2G077150	101	80	33	99
GRMZM2G077181	4	3	1	3
GRMZM2G077183	5	4	4	10
GRMZM2G077208	418	145	133	152
GRMZM2G077214	11	6	3	8
GRMZM2G077215	41	45	17	34
GRMZM2G077233	23	8	2	19
GRMZM2G077278	828	478	258	485
GRMZM2G077279	12	17	10	8
GRMZM2G077293	76	82	29	63
GRMZM2G077307	123	43	33	83
GRMZM2G077316	362	40	151	96
GRMZM2G077333	1	0	0	0
GRMZM2G077356	41	5	8	23
GRMZM2G077361	2	1	0	0
GRMZM2G077389	5	3	1	3
GRMZM2G077401	51	33	32	44
GRMZM2G077404	29	20	11	25
GRMZM2G077406	0	4	2	3
GRMZM2G077415	165	43	102	78
GRMZM2G077420	138	58	33	47
GRMZM2G077436	2	1	0	0
GRMZM2G077437	5	1	0	0
GRMZM2G077458	91	17	25	23
GRMZM2G077463	2595	1228	1239	2159
GRMZM2G077490	296	79	69	91
GRMZM2G077495	54	29	9	12
GRMZM2G077498	7	2	1	4
GRMZM2G077500	2	1	0	0
GRMZM2G077531	2	1	0	4
GRMZM2G077535	1	1	1	0
GRMZM2G077546	30	0	8	1
GRMZM2G077588	0	1	0	0
GRMZM2G077596	98	35	17	17
GRMZM2G077607	153	52	79	114
GRMZM2G077615	31	25	17	22
GRMZM2G077621	1	2	2	2
GRMZM2G077643	0	2	0	0
GRMZM2G077662	234	111	87	195
GRMZM2G077669	187	105	51	120
GRMZM2G077673	12	10	9	12
GRMZM2G077718	30	34	9	15
GRMZM2G077744	28	14	16	22
GRMZM2G077757	149	88	50	104
GRMZM2G077760	7	6	4	7
GRMZM2G077769	230	116	116	202
GRMZM2G077780	127	89	48	88
GRMZM2G077789	1	0	1	5
GRMZM2G077797	19	7	8	20
GRMZM2G077823	234	110	105	159
GRMZM2G077837	374	214	196	436
GRMZM2G077842	4	0	0	0
GRMZM2G077851	4138	2012	1623	3138
GRMZM2G077858	20	0	7	0
GRMZM2G077863	207	75	63	72
GRMZM2G077895	41	1	1	0
GRMZM2G077897	144	38	23	32
GRMZM2G077914	3	1	3	2
GRMZM2G077922	69	37	19	33
GRMZM2G077942	507	317	168	265
GRMZM2G077960	222	103	67	129
GRMZM2G077989	64	16	11	23
GRMZM2G077991	554	362	226	538
GRMZM2G078013	0	5	0	7
GRMZM2G078033	282	72	183	208
GRMZM2G078052	166	48	28	41
GRMZM2G078077	0	2	1	1
GRMZM2G078090	14	9	3	20
GRMZM2G078092	413	219	91	173
GRMZM2G078116	51	0	14	0
GRMZM2G078118	68	20	17	18
GRMZM2G078124	1	1	0	0
GRMZM2G078143	1439	765	401	891
GRMZM2G078164	4	3	4	3
GRMZM2G078178	24	5	25	9
GRMZM2G078200	126	80	36	73
GRMZM2G078204	59	43	19	52
GRMZM2G078210	1	0	0	0
GRMZM2G078238	66	19	30	41
GRMZM2G078252	22	5	3	6
GRMZM2G078267	16	13	7	24
GRMZM2G078272	254	171	77	148
GRMZM2G078274	60	21	5	15
GRMZM2G078275	138	71	20	54
GRMZM2G078292	156	99	36	60
GRMZM2G078297	37	12	13	21
GRMZM2G078299	2	0	0	0
GRMZM2G078314	5558	2129	2244	2388
GRMZM2G078320	8	1	2	0
GRMZM2G078324	8	3	3	5
GRMZM2G078368	4	0	0	0
GRMZM2G078379	1	3	0	0
GRMZM2G078396	1276	400	362	406
GRMZM2G078416	115	68	30	55
GRMZM2G078441	1249	546	692	1093
GRMZM2G078465	3	2	0	4
GRMZM2G078468	2	2	3	2
GRMZM2G078469	2	0	1	1
GRMZM2G078472	7	2	3	2
GRMZM2G078480	4	9	5	28
GRMZM2G078500	432	59	307	96
GRMZM2G078508	203	14	44	11
GRMZM2G078541	457	219	165	271
GRMZM2G078548	0	1	1	0
GRMZM2G078569	2078	578	700	683
GRMZM2G078576	111	64	64	112
GRMZM2G078595	10	0	0	1
GRMZM2G078638	511	151	199	121
GRMZM2G078641	3545	2417	995	2246
GRMZM2G078650	33	9	25	22
GRMZM2G078656	348	215	117	121
GRMZM2G078691	10	20	11	13
GRMZM2G078711	245	218	46	183
GRMZM2G078723	22	16	3	15
GRMZM2G078754	167	71	37	68
GRMZM2G078756	188	57	72	61
GRMZM2G078771	1	0	0	1
GRMZM2G078779	1	1	4	0
GRMZM2G078781	9	2	4	4
GRMZM2G078798	32	17	51	118
GRMZM2G078806	10	4	0	3
GRMZM2G078826	684	461	317	372
GRMZM2G078832	387	155	126	184
GRMZM2G078839	823	308	163	343
GRMZM2G078876	265	68	77	32
GRMZM2G078887	91	69	39	101
GRMZM2G078895	338	100	102	103
GRMZM2G078924	21	0	3	0
GRMZM2G078926	427	172	78	138
GRMZM2G078941	681	292	234	418
GRMZM2G078946	7	0	1	0
GRMZM2G078959	4	0	0	0
GRMZM2G078985	2023	896	638	1324
GRMZM2G078995	19	8	7	33
GRMZM2G079013	225	195	70	105
GRMZM2G079031	11	11	4	10
GRMZM2G079034	1	2	0	2
GRMZM2G079080	3	0	1	2
GRMZM2G079083	2654	694	1008	1402
GRMZM2G079089	839	382	137	332
GRMZM2G079109	7	0	2	2
GRMZM2G079112	25	26	16	44
GRMZM2G079123	2	0	0	1
GRMZM2G079127	14	0	10	0
GRMZM2G079143	653	377	164	319
GRMZM2G079185	3	0	0	0
GRMZM2G079200	3	2	0	1
GRMZM2G079219	1	0	0	0
GRMZM2G079257	1014	112	393	184
GRMZM2G079263	64	8	7	18
GRMZM2G079303	1	0	1	0
GRMZM2G079306	86	47	66	119
GRMZM2G079308	192	48	45	43
GRMZM2G079316	0	18	0	12
GRMZM2G079321	3	0	0	0
GRMZM2G079323	8	0	2	5
GRMZM2G079342	0	1	0	0
GRMZM2G079343	66	40	20	39
GRMZM2G079348	9	0	5	17
GRMZM2G079353	82	42	34	59
GRMZM2G079365	3	3	1	3
GRMZM2G079381	1	4	1	6
GRMZM2G079389	138	64	54	76
GRMZM2G079428	84	63	18	66
GRMZM2G079436	1	0	0	3
GRMZM2G079452	10	1	4	0
GRMZM2G079458	113	56	33	79
GRMZM2G079468	112	52	29	64
GRMZM2G079471	404	111	167	162
GRMZM2G079487	431	230	173	340
GRMZM2G079491	1	1	0	2
GRMZM2G079538	46	53	22	47
GRMZM2G079547	79	41	11	8
GRMZM2G079583	7	13	1	14
GRMZM2G079613	10	5	278	288
GRMZM2G079629	17	5	2	3
GRMZM2G079632	82	48	26	31
GRMZM2G079638	208	54	128	118
GRMZM2G079653	8	5	4	3
GRMZM2G079658	44	27	12	37
GRMZM2G079682	134	94	57	127
GRMZM2G079683	13	6	4	6
GRMZM2G079723	277	118	64	84
GRMZM2G079727	14	0	3	0
GRMZM2G079759	515	147	125	60
GRMZM2G079768	0	1	0	0
GRMZM2G079777	808	247	253	298
GRMZM2G079782	8	2	2	7
GRMZM2G079807	0	1	0	0
GRMZM2G079817	293	104	66	127
GRMZM2G079823	177	83	67	151
GRMZM2G079832	168	126	59	69
GRMZM2G079836	3	0	0	0
GRMZM2G079850	210	93	53	71
GRMZM2G079904	14	7	6	5
GRMZM2G079908	2805	3300	1426	2433
GRMZM2G079915	817	292	361	521
GRMZM2G079928	1	0	0	0
GRMZM2G079938	181	183	40	162
GRMZM2G079949	16	13	1	13
GRMZM2G079957	93	7	5	3
GRMZM2G079962	61	49	5	8
GRMZM2G080001	354	236	127	215
GRMZM2G080034	17	3	12	12
GRMZM2G080041	1	0	0	0
GRMZM2G080044	8	7	1	1
GRMZM2G080054	4	4	1	4
GRMZM2G080116	0	1	0	1
GRMZM2G080120	68	54	21	46
GRMZM2G080156	26	6	9	15
GRMZM2G080168	2	0	0	1
GRMZM2G080174	140	81	30	77
GRMZM2G080176	72	23	6	15
GRMZM2G080183	9	2	7	7
GRMZM2G080222	1323	711	499	965
GRMZM2G080231	1	0	0	1
GRMZM2G080263	3	2	0	0
GRMZM2G080270	12	1	0	0
GRMZM2G080281	0	1	0	0
GRMZM2G080295	0	1	0	1
GRMZM2G080314	63	41	22	43
GRMZM2G080320	14	2	1	2
GRMZM2G080349	2	4	1	1
GRMZM2G080354	108	36	22	19
GRMZM2G080375	6	3	0	2
GRMZM2G080380	183	103	86	112
GRMZM2G080387	5	1	0	0
GRMZM2G080439	143	38	33	46
GRMZM2G080450	83	29	46	46
GRMZM2G080452	1	0	0	0
GRMZM2G080462	209	26	35	47
GRMZM2G080466	29	3	10	26
GRMZM2G080497	42	19	9	22
GRMZM2G080499	224	129	70	87
GRMZM2G080501	38	52	7	68
GRMZM2G080516	31	9	17	29
GRMZM2G080519	119	92	100	14
GRMZM2G080524	16	9	3	14
GRMZM2G080530	7	3	1	7
GRMZM2G080542	1046	971	239	844
GRMZM2G080556	14	9	10	17
GRMZM2G080565	127	86	30	88
GRMZM2G080567	38	14	19	32
GRMZM2G080583	16	3	4	10
GRMZM2G080586	65	30	21	52
GRMZM2G080588	40	10	8	7
GRMZM2G080603	21317	7047	12593	16575
GRMZM2G080608	669	187	137	188
GRMZM2G080644	61	42	24	52
GRMZM2G080650	0	13	0	3
GRMZM2G080652	374	152	120	202
GRMZM2G080689	0	3	0	2
GRMZM2G080724	2	0	4	6
GRMZM2G080725	101	22	64	36
GRMZM2G080746	529	184	144	162
GRMZM2G080764	487	241	180	323
GRMZM2G080775	108	49	43	45
GRMZM2G080816	59	28	41	40
GRMZM2G080828	377	241	201	370
GRMZM2G080842	156	51	45	45
GRMZM2G080843	87	52	5	3
GRMZM2G080889	462	154	130	159
GRMZM2G080912	159	62	48	90
GRMZM2G080917	7	0	2	5
GRMZM2G080930	482	241	156	252
GRMZM2G080940	16	5	13	25
GRMZM2G080959	32	14	10	34
GRMZM2G081012	561	204	195	223
GRMZM2G081032	1	0	0	0
GRMZM2G081037	1087	561	315	574
GRMZM2G081053	8	2	0	1
GRMZM2G081060	13	6	3	6
GRMZM2G081077	3	0	1	3
GRMZM2G081090	1	0	0	0
GRMZM2G081144	56	25	11	32
GRMZM2G081155	65	26	31	25
GRMZM2G081158	44	21	6	21
GRMZM2G081172	3	0	1	0
GRMZM2G081175	20	13	10	34
GRMZM2G081188	113	124	66	154
GRMZM2G081192	1	0	0	1
GRMZM2G081310	42	11	12	6
GRMZM2G081322	2	0	2	1
GRMZM2G081350	20	22	6	23
GRMZM2G081359	5	4	0	2
GRMZM2G081363	5	2	3	0
GRMZM2G081429	4	1	0	0
GRMZM2G081441	1	0	0	0
GRMZM2G081445	27	7	6	6
GRMZM2G081462	1	2	1	2
GRMZM2G081464	100	38	195	319
GRMZM2G081474	6	0	1	4
GRMZM2G081486	0	7	0	11
GRMZM2G081500	1	0	0	0
GRMZM2G081504	42	50	2	19
GRMZM2G081519	17	7	7	6
GRMZM2G081521	117	78	47	86
GRMZM2G081529	4	0	1	2
GRMZM2G081538	96	51	24	49
GRMZM2G081541	226	43	50	87
GRMZM2G081554	145	84	78	135
GRMZM2G081571	134	35	132	53
GRMZM2G081573	19	23	0	22
GRMZM2G081582	25	2	0	6
GRMZM2G081603	6	0	2	0
GRMZM2G081615	133	94	34	68
GRMZM2G081622	1	5	1	4
GRMZM2G081626	29	13	3	7
GRMZM2G081644	22	6	3	5
GRMZM2G081652	227	140	24	75
GRMZM2G081653	204	98	75	112
GRMZM2G081668	62	1	25	1
GRMZM2G081676	251	89	78	119
GRMZM2G081689	7	30	5	21
GRMZM2G081719	28	13	8	26
GRMZM2G081729	13	10	3	5
GRMZM2G081745	544	267	193	321
GRMZM2G081774	81	35	18	35
GRMZM2G081782	79	33	25	51
GRMZM2G081790	332	58	192	76
GRMZM2G081803	2	0	1	0
GRMZM2G081812	133	60	98	111
GRMZM2G081816	0	1	0	0
GRMZM2G081826	8	4	5	1
GRMZM2G081829	238	110	85	170
GRMZM2G081841	11	11	0	1
GRMZM2G081848	164	72	53	99
GRMZM2G081857	97	64	42	77
GRMZM2G081883	126	66	29	72
GRMZM2G081886	3276	2106	660	1680
GRMZM2G081888	18	24	5	29
GRMZM2G081892	371	206	225	568
GRMZM2G081907	9	3	5	39
GRMZM2G081910	42	30	10	23
GRMZM2G081915	27	14	3	8
GRMZM2G081919	205	61	43	60
GRMZM2G081924	892	518	336	454
GRMZM2G081930	63	12	5	24
GRMZM2G081943	18	12	8	18
GRMZM2G081955	6	5	10	18
GRMZM2G081965	12	6	4	10
GRMZM2G081970	48	32	15	27
GRMZM2G081977	2	0	0	0
GRMZM2G082007	4	13	1	17
GRMZM2G082019	334	149	56	169
GRMZM2G082032	298	97	53	50
GRMZM2G082034	3	1	0	0
GRMZM2G082037	4	1	1	3
GRMZM2G082076	110	28	26	16
GRMZM2G082087	7	1	1	1
GRMZM2G082097	79	96	11	83
GRMZM2G082131	589	333	157	357
GRMZM2G082167	40	16	8	10
GRMZM2G082181	25	14	9	9
GRMZM2G082184	4	0	0	2
GRMZM2G082185	255	99	71	92
GRMZM2G082191	181	82	27	54
GRMZM2G082199	160	51	46	48
GRMZM2G082203	73	3	24	3
GRMZM2G082205	59	46	11	43
GRMZM2G082222	171	105	96	250
GRMZM2G082249	4	0	2	4
GRMZM2G082260	179	55	58	71
GRMZM2G082293	0	18	0	0
GRMZM2G082302	112	26	48	26
GRMZM2G082312	168	55	116	94
GRMZM2G082330	875	344	242	296
GRMZM2G082346	51	17	17	8
GRMZM2G082365	163	71	41	45
GRMZM2G082372	8	1	2	1
GRMZM2G082376	1	0	0	0
GRMZM2G082384	208	103	30	70
GRMZM2G082387	5	2	0	4
GRMZM2G082390	2487	1579	723	1671
GRMZM2G082399	8	0	0	0
GRMZM2G082448	126	71	18	35
GRMZM2G082484	1348	433	363	321
GRMZM2G082487	2	2	5	10
GRMZM2G082490	6	0	2	0
GRMZM2G082502	49	65	14	56
GRMZM2G082508	91	52	28	60
GRMZM2G082522	32	0	7	0
GRMZM2G082529	96	45	42	79
GRMZM2G082564	54	26	20	36
GRMZM2G082573	1	0	0	0
GRMZM2G082580	50	38	13	52
GRMZM2G082586	1	0	0	0
GRMZM2G082627	0	3	0	1
GRMZM2G082640	145	92	40	90
GRMZM2G082670	64	29	16	30
GRMZM2G082683	5	3	1	0
GRMZM2G082707	457	308	130	296
GRMZM2G082745	7	13	3	7
GRMZM2G082780	1	1	1	1
GRMZM2G082785	311	2097	21	315
GRMZM2G082792	7	0	8	0
GRMZM2G082799	3010	41	125	29
GRMZM2G082809	88	149	141	51
GRMZM2G082855	3	2	0	0
GRMZM2G082886	60	27	7	20
GRMZM2G082894	131	25	56	34
GRMZM2G082924	331	120	53	95
GRMZM2G082931	47	25	17	40
GRMZM2G082959	0	1	0	0
GRMZM2G082962	1213	299	429	407
GRMZM2G082964	2	10	0	7
GRMZM2G082974	26	3	11	9
GRMZM2G082976	576	205	415	279
GRMZM2G082998	12	3	2	5
GRMZM2G083000	19	7	9	10
GRMZM2G083058	628	549	316	920
GRMZM2G083068	190	50	68	52
GRMZM2G083094	5	2	1	3
GRMZM2G083095	325	140	71	137
GRMZM2G083102	42	17	11	4
GRMZM2G083111	2	0	1	0
GRMZM2G083128	0	1	0	0
GRMZM2G083130	33	8	4	8
GRMZM2G083150	114	42	39	53
GRMZM2G083156	0	1	0	1
GRMZM2G083173	393	190	201	302
GRMZM2G083176	1	1	1	1
GRMZM2G083186	5	0	0	0
GRMZM2G083195	12	1	2	11
GRMZM2G083248	3	3	1	1
GRMZM2G083253	7265	4495	2401	5010
GRMZM2G083262	368	207	146	279
GRMZM2G083284	4	1	0	2
GRMZM2G083328	25	14	13	12
GRMZM2G083347	29	4	14	20
GRMZM2G083367	48	26	10	17
GRMZM2G083374	59	35	21	40
GRMZM2G083382	23	4	2	10
GRMZM2G083394	84	47	30	37
GRMZM2G083402	4	4	0	3
GRMZM2G083408	0	2	0	10
GRMZM2G083410	297	92	79	95
GRMZM2G083411	23	1	6	1
GRMZM2G083418	332	204	154	262
GRMZM2G083427	5	2	1	2
GRMZM2G083437	735	323	213	283
GRMZM2G083475	47	33	5	4
GRMZM2G083497	1449	665	500	1007
GRMZM2G083504	38	6	7	20
GRMZM2G083518	268	103	96	120
GRMZM2G083546	101	77	43	62
GRMZM2G083551	1584	451	593	595
GRMZM2G083555	25	0	5	0
GRMZM2G083580	50	17	11	10
GRMZM2G083620	305	212	121	203
GRMZM2G083655	74	18	51	15
GRMZM2G083677	23	87	1	47
GRMZM2G083689	533	328	152	286
GRMZM2G083716	360	427	161	447
GRMZM2G083717	1	0	0	0
GRMZM2G083725	64	48	30	105
GRMZM2G083732	0	8	0	2
GRMZM2G083745	12	15	7	9
GRMZM2G083749	0	5	0	8
GRMZM2G083763	174	91	57	71
GRMZM2G083788	1	2	0	0
GRMZM2G083797	0	1	1	0
GRMZM2G083812	9	5	1	2
GRMZM2G083813	224	122	62	136
GRMZM2G083847	309	164	114	224
GRMZM2G083850	0	1	2	0
GRMZM2G083855	1	0	7	1
GRMZM2G083886	637	279	201	324
GRMZM2G083894	50	7	33	22
GRMZM2G083932	1	0	0	0
GRMZM2G083950	21	6	3	3
GRMZM2G083964	53	44	15	44
GRMZM2G083972	38	25	7	11
GRMZM2G083977	1	2	2	2
GRMZM2G083984	1	0	0	0
GRMZM2G084005	5	0	1	1
GRMZM2G084021	87	16	27	31
GRMZM2G084035	28	11	4	6
GRMZM2G084046	49	16	5	16
GRMZM2G084063	3002	1705	891	1541
GRMZM2G084086	5	7	0	5
GRMZM2G084125	0	3	0	3
GRMZM2G084134	251	117	104	185
GRMZM2G084149	1049	603	520	982
GRMZM2G084164	76	64	18	45
GRMZM2G084173	3	6	0	1
GRMZM2G084176	12	3	3	5
GRMZM2G084181	280	160	54	127
GRMZM2G084192	28	15	8	25
GRMZM2G084252	129	52	51	74
GRMZM2G084274	259	179	127	208
GRMZM2G084279	23	21	21	34
GRMZM2G084296	22	0	1	25
GRMZM2G084325	237	139	10	6
GRMZM2G084327	4	0	0	0
GRMZM2G084347	33	19	11	29
GRMZM2G084389	10	33	17	62
GRMZM2G084397	4	3	6	22
GRMZM2G084407	2	0	0	7
GRMZM2G084429	1614	625	584	937
GRMZM2G084462	5	22	7	0
GRMZM2G084463	91	69	23	45
GRMZM2G084465	12	5	3	5
GRMZM2G084489	55	51	40	68
GRMZM2G084491	263	338	49	255
GRMZM2G084513	16	9	4	5
GRMZM2G084515	3	0	0	0
GRMZM2G084540	749	324	222	423
GRMZM2G084576	7	1	1	0
GRMZM2G084586	36	34	15	16
GRMZM2G084606	41	17	5	12
GRMZM2G084647	614	274	218	374
GRMZM2G084684	7	7	2	3
GRMZM2G084727	1	2	1	2
GRMZM2G084729	99	44	25	36
GRMZM2G084739	3479	1778	1529	2842
GRMZM2G084762	75	43	26	37
GRMZM2G084779	2	5	0	5
GRMZM2G084783	62	21	16	30
GRMZM2G084791	697	388	137	232
GRMZM2G084794	1	0	0	0
GRMZM2G084806	0	1	0	0
GRMZM2G084812	11	2	2	6
GRMZM2G084819	145	87	37	111
GRMZM2G084821	3	0	0	2
GRMZM2G084859	1	0	0	0
GRMZM2G084863	682	188	234	279
GRMZM2G084881	161	65	84	165
GRMZM2G084891	10	2	0	7
GRMZM2G084899	6	3	7	15
GRMZM2G084928	169	60	44	57
GRMZM2G084938	34	4	12	2
GRMZM2G084940	65	16	24	22
GRMZM2G084942	91	45	23	55
GRMZM2G084944	4	3	3	4
GRMZM2G084968	95	25	40	31
GRMZM2G084979	0	1	0	0
GRMZM2G084984	59	31	25	37
GRMZM2G085005	1105	411	468	522
GRMZM2G085019	6	23	3	30
GRMZM2G085042	195	78	45	84
GRMZM2G085049	49	7	15	22
GRMZM2G085078	221	39	34	220
GRMZM2G085086	30	12	2	25
GRMZM2G085089	29	23	15	31
GRMZM2G085111	10	5	3	24
GRMZM2G085117	8	32	17	88
GRMZM2G085176	0	1	0	1
GRMZM2G085189	38	36	6	18
GRMZM2G085194	1	0	1	0
GRMZM2G085198	5	0	4	2
GRMZM2G085218	1	1	4	1
GRMZM2G085236	37	13	25	29
GRMZM2G085246	175	58	75	126
GRMZM2G085249	259	176	77	203
GRMZM2G085266	73	63	22	47
GRMZM2G085301	121	85	73	122
GRMZM2G085303	15	0	5	0
