Gene	mat_SRR924077	pat_SRR924077	pat_SRR924078	mat_SRR924078
GRMZM2G145951	228	99	142	481
GRMZM2G145958	4	0	12	56
GRMZM2G145968	128	291	271	131
GRMZM2G145974	111	48	27	77
GRMZM2G146000	250	70	155	212
GRMZM2G146004	80	2	53	0
GRMZM2G146012	1	3	2	10
GRMZM2G146015	717	981	296	1468
GRMZM2G146020	174	87	84	183
GRMZM2G146028	8	3	4	3
GRMZM2G146034	6	0	0	19
GRMZM2G146041	4	3	12	12
GRMZM2G146047	25	26	82	129
GRMZM2G146089	6	2	2	3
GRMZM2G146108	1	0	0	0
GRMZM2G146115	5289	2567	2671	5991
GRMZM2G146118	120	59	34	166
GRMZM2G146130	3	0	0	0
GRMZM2G146143	230	108	122	358
GRMZM2G146161	7	2	0	5
GRMZM2G146163	2	2	1	6
GRMZM2G146173	866	583	207	577
GRMZM2G146190	77	26	33	69
GRMZM2G146192	12	14	10	26
GRMZM2G146200	16	0	7	4
GRMZM2G146206	776	92	774	313
GRMZM2G146219	1	0	9	4
GRMZM2G146222	6	0	0	0
GRMZM2G146225	58	35	36	89
GRMZM2G146240	190	115	158	341
GRMZM2G146246	321	101	102	645
GRMZM2G146292	40	25	32	70
GRMZM2G146313	25	11	28	33
GRMZM2G146315	6	1	3	11
GRMZM2G146331	32	42	33	156
GRMZM2G146337	263	54	226	213
GRMZM2G146346	14	22	2	39
GRMZM2G146358	1562	670	693	1286
GRMZM2G146374	254	198	147	517
GRMZM2G146380	1	0	11	4
GRMZM2G146386	55	30	39	79
GRMZM2G146395	27	83	28	73
GRMZM2G146416	67	22	39	104
GRMZM2G146422	12	0	4	9
GRMZM2G146437	0	9	0	21
GRMZM2G146446	84	38	25	69
GRMZM2G146449	5	5	11	19
GRMZM2G146463	369	182	186	360
GRMZM2G146475	19	0	0	39
GRMZM2G146486	321	140	132	479
GRMZM2G146511	27	0	1	101
GRMZM2G146514	18	5	31	39
GRMZM2G146518	8	1	12	12
GRMZM2G146523	0	30	0	62
GRMZM2G146553	406	228	122	358
GRMZM2G146573	1	0	0	0
GRMZM2G146583	1	0	0	0
GRMZM2G146589	2774	993	1304	2560
GRMZM2G146599	485	299	228	661
GRMZM2G146614	4	0	0	8
GRMZM2G146616	122	50	80	351
GRMZM2G146644	138	31	60	129
GRMZM2G146670	3995	2193	2932	5493
GRMZM2G146673	33	3	21	15
GRMZM2G146720	1	0	1	1
GRMZM2G146745	35	37	6	60
GRMZM2G146750	303	133	180	464
GRMZM2G146760	259	116	267	533
GRMZM2G146778	0	1	0	0
GRMZM2G146786	82	14	50	171
GRMZM2G146818	631	83	335	288
GRMZM2G146819	413	438	528	655
GRMZM2G146847	65	31	16	65
GRMZM2G146862	107	43	57	76
GRMZM2G146885	181	88	49	208
GRMZM2G146940	22	6	10	21
GRMZM2G146948	97	14	115	14
GRMZM2G146965	3329	1855	935	3046
GRMZM2G146978	2	0	2	0
GRMZM2G147026	107	23	83	116
GRMZM2G147046	3535	911	1641	2206
GRMZM2G147051	171	129	65	285
GRMZM2G147123	20	6	8	48
GRMZM2G147145	345	404	265	1466
GRMZM2G147158	19	12	6	59
GRMZM2G147191	69	43	45	181
GRMZM2G147221	1	0	0	2
GRMZM2G147226	611	73	105	505
GRMZM2G147245	5	0	0	1
GRMZM2G147256	263	153	109	533
GRMZM2G147268	387	158	97	239
GRMZM2G147288	2	1	1	4
GRMZM2G147327	1	1	0	21
GRMZM2G147346	8	3	6	8
GRMZM2G147377	185	59	103	123
GRMZM2G147390	9	0	0	57
GRMZM2G147399	452	104	217	174
GRMZM2G147402	675	212	327	557
GRMZM2G147418	11	10	9	22
GRMZM2G147420	8	3	0	41
GRMZM2G147422	205	51	133	253
GRMZM2G147424	4825	2727	1754	3854
GRMZM2G147430	179	20	42	84
GRMZM2G147446	48	38	56	125
GRMZM2G147450	585	16	176	58
GRMZM2G147454	339	154	175	243
GRMZM2G147475	16	0	5	0
GRMZM2G147481	17	13	12	46
GRMZM2G147500	330	153	204	428
GRMZM2G147544	18	1	2	31
GRMZM2G147560	6	4	0	3
GRMZM2G147579	1267	512	341	960
GRMZM2G147587	30	41	27	96
GRMZM2G147614	206	68	83	295
GRMZM2G147619	51	15	16	94
GRMZM2G147623	385	169	314	708
GRMZM2G147659	15	0	0	12
GRMZM2G147667	123	62	77	165
GRMZM2G147671	576	317	831	1770
GRMZM2G147685	5286	2952	2201	4787
GRMZM2G147687	2649	1094	1156	3009
GRMZM2G147698	1	0	0	0
GRMZM2G147701	20	17	19	100
GRMZM2G147712	743	323	275	715
GRMZM2G147716	49	1	0	202
GRMZM2G147724	1	3	0	3
GRMZM2G147726	1568	703	798	1803
GRMZM2G147727	197	38	139	11
GRMZM2G147752	1	0	0	27
GRMZM2G147756	350	179	165	677
GRMZM2G147772	31	10	5	9
GRMZM2G147780	15	13	21	48
GRMZM2G147804	9	5	1	18
GRMZM2G147809	3	4	26	33
GRMZM2G147811	27	5	16	21
GRMZM2G147814	9	5	1	9
GRMZM2G147819	41	17	15	39
GRMZM2G147849	1830	765	815	2113
GRMZM2G147854	261	126	152	311
GRMZM2G147856	26	10	27	133
GRMZM2G147857	67	29	27	84
GRMZM2G147862	523	92	238	334
GRMZM2G147880	331	147	167	453
GRMZM2G147882	163	60	139	199
GRMZM2G147884	402	143	265	553
GRMZM2G147885	18	70	82	40
GRMZM2G147891	83	31	76	118
GRMZM2G147894	50	30	21	82
GRMZM2G147900	99	33	21	53
GRMZM2G147910	4	0	0	0
GRMZM2G147920	38	3	13	14
GRMZM2G147942	585	226	183	709
GRMZM2G147955	2	13	0	33
GRMZM2G147961	45	1	12	51
GRMZM2G147966	57	33	17	126
GRMZM2G148052	2	0	0	0
GRMZM2G148056	0	4	6	0
GRMZM2G148057	90	42	34	39
GRMZM2G148060	2	0	13	0
GRMZM2G148087	24	4	7	14
GRMZM2G148098	22	2	9	22
GRMZM2G148106	351	205	150	400
GRMZM2G148118	24	8	33	90
GRMZM2G148130	146	71	81	104
GRMZM2G148133	9	12	2	7
GRMZM2G148176	108	40	46	144
GRMZM2G148180	77	26	25	48
GRMZM2G148194	74	23	37	124
GRMZM2G148200	420	412	426	1589
GRMZM2G148211	101	56	69	230
GRMZM2G148213	150	47	47	144
GRMZM2G148216	6	3	2	9
GRMZM2G148229	126	79	60	104
GRMZM2G148249	35	17	45	39
GRMZM2G148272	3	3	1	3
GRMZM2G148277	3	0	0	18
GRMZM2G148281	162	46	107	548
GRMZM2G148323	408	173	294	521
GRMZM2G148370	637	262	344	653
GRMZM2G148404	22	19	7	17
GRMZM2G148460	29	27	16	134
GRMZM2G148467	1	0	0	0
GRMZM2G148485	108	249	15	524
GRMZM2G148492	178	69	116	173
GRMZM2G148495	9	3	1	9
GRMZM2G148499	2	0	1	0
GRMZM2G148506	2	0	0	0
GRMZM2G148509	10	0	0	0
GRMZM2G148532	0	27	0	27
GRMZM2G148536	401	266	142	408
GRMZM2G148538	545	373	376	1182
GRMZM2G148555	120	51	74	244
GRMZM2G148561	91	40	20	69
GRMZM2G148633	463	215	278	510
GRMZM2G148693	3	0	0	112
GRMZM2G148702	277	154	79	306
GRMZM2G148709	39	17	55	131
GRMZM2G148723	169	40	86	105
GRMZM2G148744	6203	2629	3977	7823
GRMZM2G148751	85	29	36	81
GRMZM2G148773	5	14	5	16
GRMZM2G148783	105	27	25	61
GRMZM2G148796	18	20	20	56
GRMZM2G148800	55	43	37	142
GRMZM2G148807	4	3	8	17
GRMZM2G148810	155	118	100	251
GRMZM2G148811	85	32	38	50
GRMZM2G148831	73	4	26	21
GRMZM2G148855	61	23	28	109
GRMZM2G148864	0	1	0	1
GRMZM2G148867	192	27	67	162
GRMZM2G148872	5	8	0	24
GRMZM2G148881	81	52	56	42
GRMZM2G148896	91	54	77	232
GRMZM2G148904	3	0	14	33
GRMZM2G148908	44	20	56	106
GRMZM2G148913	58	52	39	64
GRMZM2G148924	1	40	55	21
GRMZM2G148925	1085	56	103	744
GRMZM2G148930	508	64	259	135
GRMZM2G148937	55	14	31	77
GRMZM2G148940	65	7	49	89
GRMZM2G148954	1	5	0	3
GRMZM2G148962	20	3	8	30
GRMZM2G148969	3	0	0	0
GRMZM2G148998	4	0	0	0
GRMZM2G149022	2	0	0	22
GRMZM2G149024	38	4	29	57
GRMZM2G149028	153	45	89	227
GRMZM2G149040	74	225	247	110
GRMZM2G149091	4	0	21	0
GRMZM2G149108	308	146	240	410
GRMZM2G149132	26	5	22	4
GRMZM2G149138	93	65	71	187
GRMZM2G149145	8	5	5	25
GRMZM2G149150	12	3	3	3
GRMZM2G149153	52	36	18	34
GRMZM2G149178	2648	756	1350	1847
GRMZM2G149189	0	9	9	7
GRMZM2G149201	281	77	52	503
GRMZM2G149211	336	141	171	343
GRMZM2G149224	357	296	211	956
GRMZM2G149230	49	35	67	152
GRMZM2G149238	50	41	35	45
GRMZM2G149257	1633	1504	858	2634
GRMZM2G149265	295	105	143	348
GRMZM2G149272	74	18	16	15
GRMZM2G149277	4	0	0	0
GRMZM2G149286	251	125	87	302
GRMZM2G149289	579	2	272	21
GRMZM2G149315	6	6	0	5
GRMZM2G149317	46	4	12	22
GRMZM2G149321	501	218	426	1172
GRMZM2G149323	46	0	20	1
GRMZM2G149330	427	296	158	357
GRMZM2G149335	48	30	20	63
GRMZM2G149406	161	74	130	400
GRMZM2G149414	208	123	119	165
GRMZM2G149422	136	0	36	14
GRMZM2G149428	4	3	0	8
GRMZM2G149442	86	29	10	54
GRMZM2G149474	0	1	4	2
GRMZM2G149481	5	0	0	1
GRMZM2G149534	292	15	128	28
GRMZM2G149543	150	93	36	124
GRMZM2G149553	302	56	90	91
GRMZM2G149556	1454	769	311	4712
GRMZM2G149576	20	12	9	31
GRMZM2G149580	6	2	2	1
GRMZM2G149624	1	0	0	0
GRMZM2G149636	14	0	4	17
GRMZM2G149647	8	3	1	0
GRMZM2G149649	4540	1517	2337	3482
GRMZM2G149681	48	27	30	81
GRMZM2G149698	956	512	535	935
GRMZM2G149700	0	1	3	1
GRMZM2G149717	886	458	674	1542
GRMZM2G149751	617	414	677	2384
GRMZM2G149756	71	16	64	80
GRMZM2G149768	5612	2443	2891	4955
GRMZM2G149775	1400	273	890	884
GRMZM2G149786	295	182	226	263
GRMZM2G149798	0	8	0	24
GRMZM2G149800	99	34	40	199
GRMZM2G149808	28	16	24	67
GRMZM2G149809	5	2	6	129
GRMZM2G149824	9	13	1	9
GRMZM2G149837	14	0	15	0
GRMZM2G149843	677	349	357	752
GRMZM2G149847	10	3	21	8
GRMZM2G149865	150	137	75	456
GRMZM2G149869	85	52	91	252
GRMZM2G149894	23	8	15	40
GRMZM2G149903	5	36	44	35
GRMZM2G149905	9	0	5	11
GRMZM2G149923	37	3	8	141
GRMZM2G149930	3	3	17	91
GRMZM2G149935	181	101	161	267
GRMZM2G149958	7	18	26	48
GRMZM2G149994	189	51	83	163
GRMZM2G150024	67	43	30	154
GRMZM2G150058	3340	1371	1391	2867
GRMZM2G150091	4006	0	1	4042
GRMZM2G150098	129	98	108	624
GRMZM2G150134	197	0	0	370
GRMZM2G150160	1167	395	642	1475
GRMZM2G150166	549	431	326	731
GRMZM2G150172	134	70	70	180
GRMZM2G150187	88	58	22	242
GRMZM2G150190	219	99	150	228
GRMZM2G150213	69	41	25	142
GRMZM2G150242	48	25	5	129
GRMZM2G150248	419	271	176	773
GRMZM2G150257	104	29	34	75
GRMZM2G150262	345	143	152	446
GRMZM2G150264	203	43	104	244
GRMZM2G150266	261	136	126	344
GRMZM2G150280	3	0	0	0
GRMZM2G150286	634	278	374	720
GRMZM2G150302	810	335	310	821
GRMZM2G150319	589	577	606	1947
GRMZM2G150323	164	41	91	148
GRMZM2G150327	0	2	0	3
GRMZM2G150337	7	9	5	30
GRMZM2G150351	1	0	0	0
GRMZM2G150367	8	1	5	20
GRMZM2G150374	102	26	32	78
GRMZM2G150383	40	93	61	54
GRMZM2G150408	121	21	55	75
GRMZM2G150448	871	138	682	562
GRMZM2G150450	30	145	43	399
GRMZM2G150471	383	104	110	522
GRMZM2G150484	377	177	142	364
GRMZM2G150496	144	63	125	249
GRMZM2G150503	17	19	4	52
GRMZM2G150532	3	6	7	21
GRMZM2G150541	179	107	109	242
GRMZM2G150594	1	0	0	4
GRMZM2G150598	361	260	162	601
GRMZM2G150608	173	118	115	382
GRMZM2G150616	3852	2014	2223	4973
GRMZM2G150631	419	138	240	336
GRMZM2G150648	5004	2620	2218	5496
GRMZM2G150656	22	4	0	67
GRMZM2G150688	49	0	0	21
GRMZM2G150691	725	679	526	910
GRMZM2G150714	10	1	5	23
GRMZM2G150726	7	2	0	5
GRMZM2G150729	29	18	3	51
GRMZM2G150754	93	24	27	116
GRMZM2G150762	21	3	10	26
GRMZM2G150772	137	75	87	204
GRMZM2G150791	76	45	22	42
GRMZM2G150796	15	9	28	41
GRMZM2G150806	0	40	42	89
GRMZM2G150813	87	12	29	36
GRMZM2G150834	4	8	10	31
GRMZM2G150838	197	71	109	302
GRMZM2G150841	3	0	0	10
GRMZM2G150859	56	0	8	28
GRMZM2G150862	2	3	2	0
GRMZM2G150866	272	65	131	195
GRMZM2G150876	22	12	17	33
GRMZM2G150901	61	55	92	146
GRMZM2G150906	11	0	3	0
GRMZM2G150912	210	68	113	268
GRMZM2G150915	66	57	41	95
GRMZM2G150925	6	5	0	8
GRMZM2G150928	19	4	5	22
GRMZM2G150932	732	376	394	1046
GRMZM2G150952	4	5	0	10
GRMZM2G150962	15	0	0	45
GRMZM2G150984	182	47	84	109
GRMZM2G151009	2	1	0	1
GRMZM2G151021	22	2	2	19
GRMZM2G151041	4466	2330	2162	5875
GRMZM2G151044	0	5	0	2
GRMZM2G151050	1079	396	568	1525
GRMZM2G151087	1653	1187	1003	2667
GRMZM2G151122	17	6	14	21
GRMZM2G151169	1217	556	720	1559
GRMZM2G151193	12807	5883	9130	17499
GRMZM2G151223	283	142	169	454
GRMZM2G151236	114	55	57	105
GRMZM2G151237	123	40	53	192
GRMZM2G151249	1	0	0	0
GRMZM2G151266	80	27	60	61
GRMZM2G151268	40	27	29	117
GRMZM2G151299	10	28	1	60
GRMZM2G151387	363	178	164	502
GRMZM2G151406	18	15	12	42
GRMZM2G151407	24	7	2	20
GRMZM2G151414	230	119	97	295
GRMZM2G151418	84	16	32	77
GRMZM2G151434	678	285	294	949
GRMZM2G151444	2	0	0	0
GRMZM2G151480	13	8	5	27
GRMZM2G151496	153	12	33	215
GRMZM2G151529	10	19	6	23
GRMZM2G151553	4	0	1	2
GRMZM2G151580	164	141	136	424
GRMZM2G151589	0	1	0	0
GRMZM2G151649	68	48	41	168
GRMZM2G151651	479	200	183	300
GRMZM2G151653	34	51	77	46
GRMZM2G151689	408	328	361	1323
GRMZM2G151706	320	180	285	484
GRMZM2G151717	119	25	27	65
GRMZM2G151726	1205	480	425	1212
GRMZM2G151734	479	156	216	737
GRMZM2G151738	17	10	0	24
GRMZM2G151763	14	0	4	32
GRMZM2G151801	13	2	5	59
GRMZM2G151811	2	0	0	0
GRMZM2G151826	1235	892	883	3030
GRMZM2G151863	589	156	396	591
GRMZM2G151873	575	290	277	714
GRMZM2G151887	9	0	2	0
GRMZM2G151903	266	210	162	564
GRMZM2G151909	63	38	32	126
GRMZM2G151916	420	229	269	614
GRMZM2G151923	878	242	593	1431
GRMZM2G151934	1	0	0	1
GRMZM2G151944	14	2	10	7
GRMZM2G151955	4	1	0	28
GRMZM2G151962	56	43	31	128
GRMZM2G151967	645	377	281	1121
GRMZM2G151975	2	1	0	1
GRMZM2G151977	2030	581	748	1307
GRMZM2G151983	148	107	181	420
GRMZM2G151992	0	13	0	30
GRMZM2G151993	0	4	0	33
GRMZM2G151997	11	7	2	32
GRMZM2G152007	71	18	17	107
GRMZM2G152025	9	0	1	4
GRMZM2G152028	60	24	15	32
GRMZM2G152040	3	0	0	6
GRMZM2G152041	224	23	61	533
GRMZM2G152051	8	9	5	41
GRMZM2G152056	50	14	13	80
GRMZM2G152057	271	134	151	362
GRMZM2G152059	4	7	4	10
GRMZM2G152111	617	311	333	931
GRMZM2G152126	20	6	6	42
GRMZM2G152127	5	7	3	13
GRMZM2G152140	12	3	16	4
GRMZM2G152141	5	2	2	8
GRMZM2G152143	2	0	0	0
GRMZM2G152172	144	38	22	55
GRMZM2G152177	209	105	139	257
GRMZM2G152179	2	0	0	5
GRMZM2G152189	43	0	0	64
GRMZM2G152194	90	30	47	162
GRMZM2G152258	11	0	0	9
GRMZM2G152278	121	37	38	70
GRMZM2G152287	3	0	0	0
GRMZM2G152290	6	2	4	1
GRMZM2G152319	39	38	45	145
GRMZM2G152328	411	299	363	600
GRMZM2G152360	14	7	32	43
GRMZM2G152370	10	2	0	3
GRMZM2G152408	66	52	50	111
GRMZM2G152417	688	530	328	1273
GRMZM2G152419	124	50	66	67
GRMZM2G152421	109	0	120	0
GRMZM2G152436	65	54	17	230
GRMZM2G152447	1825	544	486	703
GRMZM2G152451	28	7	5	40
GRMZM2G152457	160	51	94	136
GRMZM2G152461	202	89	75	303
GRMZM2G152466	23493	9840	13099	26993
GRMZM2G152470	538	146	282	462
GRMZM2G152477	337	83	86	375
GRMZM2G152485	17	8	5	51
GRMZM2G152496	0	142	0	293
GRMZM2G152512	4	1	4	1
GRMZM2G152526	6	14	21	18
GRMZM2G152552	1002	927	893	2524
GRMZM2G152555	3	0	0	2
GRMZM2G152573	10	1	3	17
GRMZM2G152591	0	6	0	20
GRMZM2G152599	449	200	211	579
GRMZM2G152616	3	0	2	7
GRMZM2G152638	336	164	212	587
GRMZM2G152655	2413	1453	2167	5394
GRMZM2G152661	7	0	0	26
GRMZM2G152686	3207	2241	1888	3852
GRMZM2G152703	1	3	1	8
GRMZM2G152732	132	90	67	141
GRMZM2G152739	19	1	0	81
GRMZM2G152751	95	59	61	161
GRMZM2G152757	287	159	146	307
GRMZM2G152764	817	161	202	566
GRMZM2G152768	895	369	463	881
GRMZM2G152774	5	0	1	15
GRMZM2G152775	996	337	476	736
GRMZM2G152796	2	0	0	0
GRMZM2G152808	1237	623	427	1369
GRMZM2G152815	7	0	5	8
GRMZM2G152853	95	43	84	90
GRMZM2G152862	3	0	0	18
GRMZM2G152888	75	12	56	50
GRMZM2G152889	15	21	29	54
GRMZM2G152895	51	40	24	118
GRMZM2G152901	17	9	7	58
GRMZM2G152908	5969	2649	1892	3056
GRMZM2G152919	98	58	54	67
GRMZM2G152921	474	136	347	539
GRMZM2G152952	218	257	190	754
GRMZM2G152955	1332	738	491	1229
GRMZM2G152975	1	0	0	0
GRMZM2G152981	31	17	8	44
GRMZM2G152984	85	46	49	92
GRMZM2G153017	14	12	30	51
GRMZM2G153068	418	112	165	218
GRMZM2G153087	466	136	327	429
GRMZM2G153103	9	10	4	6
GRMZM2G153127	6	0	0	1
GRMZM2G153138	316	231	192	1165
GRMZM2G153150	64	35	124	213
GRMZM2G153162	1112	679	995	1585
GRMZM2G153181	3409	1711	1662	4262
GRMZM2G153206	1854	692	957	2629
GRMZM2G153208	22	0	0	55
GRMZM2G153215	51	36	28	113
GRMZM2G153250	272	89	186	522
GRMZM2G153274	199	79	83	265
GRMZM2G153275	6	4	4	19
GRMZM2G153292	24182	12954	10528	23865
GRMZM2G153333	1221	405	493	1886
GRMZM2G153369	581	303	298	975
GRMZM2G153378	33	5	4	28
GRMZM2G153393	335	133	266	654
GRMZM2G153409	454	150	227	330
GRMZM2G153434	5	33	1	234
GRMZM2G153445	72	0	63	0
GRMZM2G153454	100	42	26	90
GRMZM2G153456	44	29	28	74
GRMZM2G153523	103	26	58	262
GRMZM2G153527	36	28	26	83
GRMZM2G153536	4	0	1	0
GRMZM2G153541	20195	9513	9336	22711
GRMZM2G153569	724	96	443	456
GRMZM2G153575	51	7	26	23
GRMZM2G153582	20	9	11	40
GRMZM2G153586	4	0	1	0
GRMZM2G153594	1	2	0	4
GRMZM2G153597	2	0	0	0
GRMZM2G153615	967	395	323	1100
GRMZM2G153627	13	5	5	30
GRMZM2G153648	391	301	252	820
GRMZM2G153675	12	1	0	2
GRMZM2G153704	648	209	297	414
GRMZM2G153722	756	295	457	833
GRMZM2G153745	2	0	0	0
GRMZM2G153754	37	49	34	86
GRMZM2G153769	393	194	315	557
GRMZM2G153792	316	138	89	282
GRMZM2G153797	93	46	53	110
GRMZM2G153815	3311	2031	1635	5363
GRMZM2G153823	264	84	122	272
GRMZM2G153899	93	17	26	49
GRMZM2G153945	9	4	13	32
GRMZM2G153977	130	3	120	65
GRMZM2G153984	1	7	1	2
GRMZM2G153999	289	113	197	527
GRMZM2G154007	631	0	6	1015
GRMZM2G154029	294	154	160	550
GRMZM2G154036	20	13	6	24
GRMZM2G154059	14	12	15	14
GRMZM2G154078	43	3	5	66
GRMZM2G154087	33	14	16	34
GRMZM2G154093	117	42	39	170
GRMZM2G154119	21	9	9	33
GRMZM2G154124	5	17	0	39
GRMZM2G154149	240	7	5	49
GRMZM2G154151	1714	770	773	1383
GRMZM2G154156	111	42	65	93
GRMZM2G154165	117	47	104	241
GRMZM2G154182	14256	2107	1719	12146
GRMZM2G154216	428	595	214	1002
GRMZM2G154218	5187	5288	2883	14137
GRMZM2G154229	167	148	114	312
GRMZM2G154267	93	32	65	177
GRMZM2G154278	149	0	126	0
GRMZM2G154290	71	16	24	36
GRMZM2G154301	2	0	0	9
GRMZM2G154312	902	477	576	1467
GRMZM2G154316	117	55	92	189
GRMZM2G154328	315	153	146	303
GRMZM2G154344	262	620	289	1815
GRMZM2G154394	73	20	14	64
GRMZM2G154397	23638	12764	14272	28219
GRMZM2G154437	280	111	135	298
GRMZM2G154442	6	5	2	15
GRMZM2G154487	350	178	159	309
GRMZM2G154489	549	274	175	373
GRMZM2G154499	46	6	14	79
GRMZM2G154509	49	82	44	258
GRMZM2G154523	2	0	0	5
GRMZM2G154549	4	9	7	6
GRMZM2G154565	2	19	2	11
GRMZM2G154574	90	90	60	215
GRMZM2G154595	4967	1959	3580	6682
GRMZM2G154621	31	8	23	65
GRMZM2G154626	12	14	9	17
GRMZM2G154628	60	44	137	303
GRMZM2G154641	14	0	7	56
GRMZM2G154648	50	32	4	180
GRMZM2G154664	75	18	12	66
GRMZM2G154678	21	1	10	69
GRMZM2G154687	13	1	0	0
GRMZM2G154725	177	93	41	197
GRMZM2G154743	3	0	3	0
GRMZM2G154747	5	6	3	17
GRMZM2G154752	0	1	0	1
GRMZM2G154799	11	0	1	4
GRMZM2G154811	1	3	5	13
GRMZM2G154839	30	2	17	53
GRMZM2G154864	51	25	38	67
GRMZM2G154883	40	13	14	23
GRMZM2G154890	173	248	154	799
GRMZM2G154892	144	66	92	324
GRMZM2G154896	571	116	522	823
GRMZM2G154904	80	40	58	120
GRMZM2G154936	1057	459	440	1117
GRMZM2G154946	44	16	20	34
GRMZM2G154954	94	2	35	3
GRMZM2G154958	1	0	1	22
GRMZM2G154960	55	11	16	54
GRMZM2G154987	49	33	54	81
GRMZM2G155021	2987	1087	1381	2616
GRMZM2G155058	50	22	49	25
GRMZM2G155077	3	0	7	12
GRMZM2G155086	13	4	12	7
GRMZM2G155096	516	205	303	672
GRMZM2G155123	375	92	159	339
GRMZM2G155220	4	6	5	12
GRMZM2G155232	71	276	28	808
GRMZM2G155242	1704	752	647	1376
GRMZM2G155252	42	14	21	43
GRMZM2G155281	326	178	73	181
GRMZM2G155285	41	10	7	29
GRMZM2G155312	48	17	22	28
GRMZM2G155314	70	29	34	80
GRMZM2G155317	17	15	19	39
GRMZM2G155321	122	15	41	172
GRMZM2G155323	1204	298	341	333
GRMZM2G155329	48	11	19	121
GRMZM2G155332	357	131	303	465
GRMZM2G155340	4	0	0	0
GRMZM2G155341	110	35	26	73
GRMZM2G155343	49	10	30	29
GRMZM2G155348	11	6	0	25
GRMZM2G155375	82	10	65	47
GRMZM2G155384	2808	936	1436	3397
GRMZM2G155387	31	40	21	186
GRMZM2G155392	2	0	10	0
GRMZM2G155422	18	5	11	18
GRMZM2G155437	404	413	216	907
GRMZM2G155464	46	18	78	143
GRMZM2G155499	1	0	0	0
GRMZM2G155502	16	11	0	27
GRMZM2G155512	23	21	23	22
GRMZM2G155525	7	2	15	0
GRMZM2G155532	79	23	29	120
GRMZM2G155543	916	256	504	786
GRMZM2G155546	55	14	49	90
GRMZM2G155555	1	0	2	1
GRMZM2G155561	0	1	1	0
GRMZM2G155580	4	1	6	1
GRMZM2G155593	277	72	110	272
GRMZM2G155626	302	44	196	208
GRMZM2G155662	511	200	322	612
GRMZM2G155709	487	542	763	1133
GRMZM2G155762	3	0	0	10
GRMZM2G155776	223	55	123	142
GRMZM2G155822	4	23	5	26
GRMZM2G155836	552	129	421	466
GRMZM2G155849	7	0	3	19
GRMZM2G155868	682	397	247	783
GRMZM2G155877	288	0	110	0
GRMZM2G155889	96	50	83	159
GRMZM2G155899	63	28	50	103
GRMZM2G155931	8193	4850	4960	14158
GRMZM2G155935	183	111	156	256
GRMZM2G155943	932	539	573	1351
GRMZM2G155954	729	506	300	1273
GRMZM2G155962	6	12	1	11
GRMZM2G155974	54	9	36	128
GRMZM2G155991	77	22	28	64
GRMZM2G155998	12	0	10	13
GRMZM2G156016	39	16	30	47
GRMZM2G156019	86	29	15	226
GRMZM2G156026	2	0	0	0
GRMZM2G156035	52	11	18	31
GRMZM2G156054	1	0	0	0
GRMZM2G156068	1723	867	434	1304
GRMZM2G156069	3	4	1	5
GRMZM2G156099	105	38	57	188
GRMZM2G156110	3979	2838	2436	5755
GRMZM2G156126	4	11	7	25
GRMZM2G156145	2106	928	930	2007
GRMZM2G156150	2	89	4	43
GRMZM2G156158	218	130	176	447
GRMZM2G156162	23	15	41	47
GRMZM2G156174	165	88	91	228
GRMZM2G156206	183	75	96	214
GRMZM2G156218	104	17	79	74
GRMZM2G156227	57	27	56	65
GRMZM2G156238	47	28	21	63
GRMZM2G156246	289	161	180	433
GRMZM2G156251	40	32	31	99
GRMZM2G156255	1	0	0	0
GRMZM2G156296	225	141	106	271
GRMZM2G156301	7	6	7	3
GRMZM2G156307	54	17	2	6
GRMZM2G156310	5	0	5	18
GRMZM2G156348	46	10	11	44
GRMZM2G156356	179	110	115	269
GRMZM2G156365	20	18	2	29
GRMZM2G156372	0	1	0	0
GRMZM2G156388	8	12	19	43
GRMZM2G156415	157	102	102	214
GRMZM2G156422	295	136	211	563
GRMZM2G156459	5	3	0	2
GRMZM2G156486	385	418	92	905
GRMZM2G156490	79	55	49	139
GRMZM2G156506	0	5	3	8
GRMZM2G156516	64	18	41	128
GRMZM2G156517	454	158	182	147
GRMZM2G156533	32	0	6	0
GRMZM2G156543	309	169	237	481
GRMZM2G156565	46	19	26	54
GRMZM2G156568	20	2	11	6
GRMZM2G156575	59	25	35	91
GRMZM2G156581	118	107	55	274
GRMZM2G156608	9	23	24	10
GRMZM2G156620	5	0	0	5
GRMZM2G156630	42	19	16	75
GRMZM2G156638	198	86	101	324
GRMZM2G156643	63	25	54	130
GRMZM2G156648	15	22	5	0
GRMZM2G156673	18406	10502	11381	27201
GRMZM2G156684	2	0	3	4
GRMZM2G156692	127	2	51	0
GRMZM2G156712	1	0	5	0
GRMZM2G156756	682	276	305	931
GRMZM2G156765	10	9	3	13
GRMZM2G156785	4004	1115	1764	2406
GRMZM2G156794	99	43	166	346
GRMZM2G156803	47	18	67	45
GRMZM2G156816	116	29	6	36
GRMZM2G156818	135	52	84	166
GRMZM2G156824	30	7	11	26
GRMZM2G156861	52	20	14	24
GRMZM2G156904	220	183	79	256
GRMZM2G156905	0	1	0	0
GRMZM2G156924	0	1	0	0
GRMZM2G156977	0	1	0	1
GRMZM2G156986	2571	1104	1624	3036
GRMZM2G157007	20	30	14	43
GRMZM2G157010	100	25	62	35
